name,score
2565,Intel Core i5-670 @ 3.47GHz,2533.0
2566,Intel Core i5-680 @ 3.60GHz,2647.0
2567,Intel Core i5-7200U @ 2.50GHz,3384.0
2568,Intel Core i5-7260U @ 2.20GHz,3989.0
2569,Intel Core i5-7267U @ 3.10GHz,3627.0
2570,Intel Core i5-7287U @ 3.30GHz,3743.0
2571,Intel Core i5-7300HQ @ 2.50GHz,5087.0
2572,Intel Core i5-7300U @ 2.60GHz,3654.0
2573,Intel Core i5-7360U @ 2.30GHz,3844.0
2574,Intel Core i5-7400 @ 3.00GHz,5470.0
2575,Intel Core i5-7400T @ 2.40GHz,4701.0
2576,Intel Core i5-7440EQ @ 2.90GHz,5711.0
2577,Intel Core i5-7440HQ @ 2.80GHz,5496.0
2578,Intel Core i5-7442EQ @ 2.10GHz,4834.0
2579,Intel Core i5-750 @ 2.67GHz,2531.0
2580,Intel Core i5-7500 @ 3.40GHz,6033.0
2581,Intel Core i5-7500T @ 2.70GHz,5207.0
2582,Intel Core i5-760 @ 2.80GHz,2633.0
2583,Intel Core i5-7600 @ 3.50GHz,6535.0
2584,Intel Core i5-7600K @ 3.80GHz,6800.0
2585,Intel Core i5-7600T @ 2.80GHz,5927.0
2586,Intel Core i5-760S @ 2.53GHz,5440.0
2587,Intel Core i5-7640X @ 4.00GHz,7001.0
2588,Intel Core i5-7Y54 @ 1.20GHz,2645.0
2589,Intel Core i5-7Y57 @ 1.20GHz,2592.0
2590,Intel Core i5-8200Y @ 1.30GHz,2174.0
2591,Intel Core i5-8210Y @ 1.60GHz,2756.0
2592,Intel Core i5-8250U @ 1.60GHz,5867.0
2593,Intel Core i5-8257U @ 1.40GHz,7467.0
2594,Intel Core i5-8259U @ 2.30GHz,7876.0
